time,Wind speed (m/s)
2016-01-01 00:00:00,3.541823312655997
2016-01-01 01:00:00,3.171677992264018
2016-01-01 02:00:00,2.910124528501694
2016-01-01 03:00:00,2.706216635672734
2016-01-01 04:00:00,2.490563266025157
2016-01-01 05:00:00,2.1368951230452136
2016-01-01 06:00:00,1.807926260046054
2016-01-01 07:00:00,1.4173180593600552
2016-01-01 08:00:00,1.0502042170570312
2016-01-01 09:00:00,0.9613545994058719
2016-01-01 10:00:00,1.294832868941031
2016-01-01 11:00:00,1.295119315576084
2016-01-01 12:00:00,1.6351716115444999
2016-01-01 13:00:00,1.8934052690128014
2016-01-01 14:00:00,2.2920289579602504
2016-01-01 15:00:00,2.3916907041043003
2016-01-01 16:00:00,2.7336173126027994
2016-01-01 17:00:00,2.9389064570194914
2016-01-01 18:00:00,3.0739936866065567
2016-01-01 19:00:00,3.1747121583101365
2016-01-01 20:00:00,3.321249189427838
2016-01-01 21:00:00,3.4164856620951047
2016-01-01 22:00:00,3.3759494760986226
2016-01-01 23:00:00,3.4369144949317207
2016-01-02 00:00:00,3.5841926854379613
2016-01-02 01:00:00,3.524618953232672
2016-01-02 02:00:00,3.5133037287573536
2016-01-02 03:00:00,3.4235316938062654
2016-01-02 04:00:00,3.324631356328053
2016-01-02 05:00:00,3.261612021433491
2016-01-02 06:00:00,3.2464587525230337
2016-01-02 07:00:00,3.2626133750754533
2016-01-02 08:00:00,3.2202870096081044
2016-01-02 09:00:00,3.1320338496515174
2016-01-02 10:00:00,2.8276798647782093
2016-01-02 11:00:00,2.882011005331878
2016-01-02 12:00:00,3.4969286937175297
2016-01-02 13:00:00,3.390566228759252
2016-01-02 14:00:00,3.440795546681475
2016-01-02 15:00:00,3.4142130839119678
2016-01-02 16:00:00,3.673195247851722
2016-01-02 17:00:00,3.784416105784389
2016-01-02 18:00:00,3.8371161939312675
2016-01-02 19:00:00,4.1245609570778
2016-01-02 20:00:00,4.282205702377801
2016-01-02 21:00:00,4.311724847946964
2016-01-02 22:00:00,4.209692502781883
2016-01-02 23:00:00,4.052306159763863
2016-01-03 00:00:00,4.0696653455198035
2016-01-03 01:00:00,4.156393537778985
2016-01-03 02:00:00,4.205788872191956
2016-01-03 03:00:00,4.195555281679216
2016-01-03 04:00:00,4.069764620737708
2016-01-03 05:00:00,3.868277860524452
2016-01-03 06:00:00,3.7101320800091813
2016-01-03 07:00:00,3.5123181444640834
2016-01-03 08:00:00,3.4513642358539274
2016-01-03 09:00:00,3.4326148386530435
2016-01-03 10:00:00,3.200586792359931
2016-01-03 11:00:00,3.34369219816561
2016-01-03 12:00:00,3.57464434480476
2016-01-03 13:00:00,4.005846432967683
2016-01-03 14:00:00,4.188714968289632
2016-01-03 15:00:00,4.046854982636358
2016-01-03 16:00:00,4.207712374338131
2016-01-03 17:00:00,4.405481510597172
2016-01-03 18:00:00,4.621567103756634
2016-01-03 19:00:00,4.681907082950655
2016-01-03 20:00:00,4.648936241989315
2016-01-03 21:00:00,4.536482866098627
2016-01-03 22:00:00,3.920585865319753
2016-01-03 23:00:00,3.6092512556929286
2016-01-04 00:00:00,3.4554889957198354
2016-01-04 01:00:00,3.227525499052169
2016-01-04 02:00:00,2.9571718427338074
2016-01-04 03:00:00,2.8947986927413423
2016-01-04 04:00:00,2.972578317209063
2016-01-04 05:00:00,3.040113957729677
2016-01-04 06:00:00,3.078823408037869
2016-01-04 07:00:00,3.2250715733590707
2016-01-04 08:00:00,3.2367337235056204
2016-01-04 09:00:00,3.245614733973706
2016-01-04 10:00:00,2.671743047459873
2016-01-04 11:00:00,2.855233755266592
2016-01-04 12:00:00,2.9769113041565674
2016-01-04 13:00:00,3.096893648062118
2016-01-04 14:00:00,3.1939876783264824
2016-01-04 15:00:00,2.977657660262289
2016-01-04 16:00:00,3.0103500288614944
2016-01-04 17:00:00,3.1926161033845384
2016-01-04 18:00:00,3.3979520182558747
2016-01-04 19:00:00,3.544301967554999
